year,state,county,fmd,error,FIPS
2018,north-carolina,Sampson,14%,13-14%,37163
2018,north-carolina,Rutherford,14%,13-14%,37161
2018,north-carolina,Rowan,13%,12-13%,37159
2018,north-carolina,Rockingham,13%,13-14%,37157
2018,north-carolina,Robeson,18%,18-18%,37155
2018,north-carolina,Richmond,15%,14-15%,37153
2018,north-carolina,Randolph,13%,12-13%,37151
2018,north-carolina,Polk,12%,12-12%,37149
2018,north-carolina,Pitt,14%,13-14%,37147
2018,north-carolina,Person,13%,13-13%,37145
2018,north-carolina,Perquimans,13%,13-14%,37143
2018,north-carolina,Pender,12%,12-13%,37141
2018,north-carolina,Pasquotank,13%,13-13%,37139
2018,north-carolina,Pamlico,12%,12-13%,37137
2018,north-carolina,Orange,11%,11-11%,37135
2018,north-carolina,Onslow,12%,12-13%,37133
2018,north-carolina,Northampton,15%,14-15%,37131
2018,north-carolina,New Hanover,12%,12-13%,37129
2018,north-carolina,Nash,13%,13-13%,37127
2018,north-carolina,Moore,12%,12-12%,37125
2018,north-carolina,Montgomery,14%,13-14%,37123
2018,north-carolina,Mitchell,13%,12-13%,37121
2018,north-carolina,Mecklenburg,11%,11-11%,37119
2018,north-carolina,Martin,14%,13-14%,37117
2018,north-carolina,Madison,13%,12-13%,37115
2018,north-carolina,Macon,13%,13-13%,37113
2018,north-carolina,McDowell,14%,13-14%,37111
2018,north-carolina,Lincoln,12%,12-12%,37109
2018,north-carolina,Lenoir,14%,14-14%,37107
2018,north-carolina,Lee,13%,12-13%,37105
2018,north-carolina,Jones,13%,13-14%,37103
2018,north-carolina,Johnston,12%,12-12%,37101
2018,north-carolina,Jackson,14%,13-14%,37099
2018,north-carolina,Iredell,12%,11-12%,37097
2018,north-carolina,Hyde,13%,12-13%,37095
2018,north-carolina,Hoke,14%,14-14%,37093
2018,north-carolina,Hertford,14%,13-14%,37091
2018,north-carolina,Henderson,12%,11-12%,37089
2018,north-carolina,Haywood,13%,12-13%,37087
2018,north-carolina,Harnett,13%,13-14%,37085
2018,north-carolina,Halifax,15%,15-15%,37083
2018,north-carolina,Guilford,12%,12-13%,37081
2018,north-carolina,Greene,13%,13-14%,37079
2018,north-carolina,Granville,12%,12-13%,37077
2018,north-carolina,Graham,14%,13-14%,37075
2018,north-carolina,Gates,12%,11-12%,37073
2018,north-carolina,Gaston,13%,12-13%,37071
2018,north-carolina,Franklin,13%,13-13%,37069
2018,north-carolina,Forsyth,13%,13-13%,37067
2018,north-carolina,Edgecombe,15%,14-15%,37065
2018,north-carolina,Durham,12%,12-12%,37063
2018,north-carolina,Duplin,15%,15-16%,37061
2018,north-carolina,Davie,12%,11-12%,37059
2018,north-carolina,Davidson,13%,12-13%,37057
2018,north-carolina,Dare,11%,11-12%,37055
2018,north-carolina,Currituck,12%,11-12%,37053
2018,north-carolina,Cumberland,13%,13-13%,37051
2018,north-carolina,Craven,12%,12-12%,37049
2018,north-carolina,Columbus,14%,14-14%,37047
2018,north-carolina,Cleveland,13%,13-14%,37045
2018,north-carolina,Clay,13%,13-13%,37043
2018,north-carolina,Chowan,14%,13-14%,37041
2018,north-carolina,Cherokee,13%,13-14%,37039
2018,north-carolina,Chatham,12%,11-12%,37037
2018,north-carolina,Catawba,12%,12-13%,37035
2018,north-carolina,Caswell,13%,13-13%,37033
2018,north-carolina,Carteret,12%,12-12%,37031
2018,north-carolina,Camden,11%,11-11%,37029
2018,north-carolina,Caldwell,13%,13-13%,37027
2018,north-carolina,Cabarrus,12%,11-12%,37025
2018,north-carolina,Burke,13%,12-13%,37023
2018,north-carolina,Buncombe,12%,12-12%,37021
2018,north-carolina,Brunswick,12%,12-12%,37019
2018,north-carolina,Bladen,15%,15-15%,37017
2018,north-carolina,Bertie,13%,13-14%,37015
2018,north-carolina,Beaufort,13%,13-13%,37013
2018,north-carolina,Avery,13%,13-13%,37011
2018,north-carolina,Ashe,13%,12-13%,37009
2018,north-carolina,Anson,14%,14-14%,37007
2018,north-carolina,Alleghany,13%,13-14%,37005
2018,north-carolina,Alexander,13%,12-13%,37003
2018,north-carolina,Alamance,13%,13-13%,37001
2018,new-york,Yates,12%,12-12%,36123
2018,new-york,Wyoming,12%,11-12%,36121
2018,new-york,Westchester,10%,10-10%,36119
2018,new-york,Wayne,12%,12-13%,36117
2018,new-york,Washington,12%,11-12%,36115
2018,new-york,Warren,11%,11-11%,36113
2018,new-york,Ulster,12%,12-12%,36111
2018,new-york,Tompkins,12%,11-12%,36109
2018,new-york,Tioga,11%,11-12%,36107
2018,new-york,Sullivan,12%,12-12%,36105
2018,new-york,Suffolk,10%,10-10%,36103
2018,new-york,Steuben,12%,12-12%,36101
2018,new-york,Seneca,12%,11-12%,36099
2018,new-york,Schuyler,12%,12-13%,36097
2018,new-york,Schoharie,12%,11-12%,36095
2018,new-york,Schenectady,12%,12-12%,36093
2018,new-york,Saratoga,10%,10-11%,36091
2018,new-york,St. Lawrence,13%,12-13%,36089
2018,new-york,Rockland,11%,10-11%,36087
2018,new-york,Richmond,12%,11-12%,36085
2018,new-york,Rensselaer,11%,11-12%,36083
2018,new-york,Queens,10%,10-10%,36081
2018,new-york,Putnam,10%,10-10%,36079
2018,new-york,Otsego,12%,12-12%,36077
2018,new-york,Oswego,12%,12-13%,36075
2018,new-york,Orleans,13%,13-13%,36073
2018,new-york,Orange,11%,11-11%,36071
2018,new-york,Ontario,11%,11-11%,36069
2018,new-york,Onondaga,11%,11-12%,36067
2018,new-york,Oneida,12%,12-12%,36065
2018,new-york,Niagara,12%,12-12%,36063
2018,new-york,New York,11%,11-11%,36061
2018,new-york,Nassau,10%,10-10%,36059
2018,new-york,Montgomery,13%,13-13%,36057
2018,new-york,Monroe,12%,12-12%,36055
2018,new-york,Madison,12%,11-12%,36053
2018,new-york,Livingston,12%,12-12%,36051
2018,new-york,Lewis,11%,11-12%,36049
2018,new-york,Kings,12%,12-12%,36047
2018,new-york,Jefferson,12%,12-12%,36045
2018,new-york,Herkimer,12%,12-13%,36043
2018,new-york,Hamilton,11%,10-11%,36041
2018,new-york,Greene,11%,11-12%,36039
2018,new-york,Genesee,12%,12-13%,36037
2018,new-york,Fulton,13%,12-13%,36035
2018,new-york,Franklin,12%,12-13%,36033
2018,new-york,Essex,11%,11-11%,36031
2018,new-york,Erie,12%,12-12%,36029
2018,new-york,Dutchess,11%,11-12%,36027
2018,new-york,Delaware,12%,12-12%,36025
2018,new-york,Cortland,12%,12-13%,36023
2018,new-york,Columbia,11%,11-11%,36021
2018,new-york,Clinton,12%,12-13%,36019
2018,new-york,Chenango,12%,12-12%,36017
2018,new-york,Chemung,12%,12-13%,36015
2018,new-york,Chautauqua,13%,13-13%,36013
2018,new-york,Cayuga,11%,11-12%,36011
2018,new-york,Cattaraugus,14%,13-14%,36009
2018,new-york,Broome,12%,12-13%,36007
2018,new-york,Bronx,14%,14-15%,36005
2018,new-york,Allegany,13%,12-13%,36003
2018,new-york,Albany,11%,11-11%,36001
2018,new-mexico,Valencia,13%,12-13%,35061
2018,new-mexico,Union,12%,12-12%,35059
2018,new-mexico,Torrance,14%,14-14%,35057
2018,new-mexico,Taos,13%,13-14%,35055
2018,new-mexico,Socorro,14%,14-15%,35053
2018,new-mexico,Sierra,14%,13-14%,35051
2018,new-mexico,Santa Fe,12%,11-12%,35049
2018,new-mexico,San Miguel,14%,14-14%,35047
2018,new-mexico,San Juan,14%,14-15%,35045
2018,new-mexico,Sandoval,12%,12-12%,35043
2018,new-mexico,Roosevelt,14%,14-14%,35041
2018,new-mexico,Rio Arriba,14%,13-14%,35039
2018,new-mexico,Quay,13%,13-13%,35037
2018,new-mexico,Otero,13%,13-14%,35035
2018,new-mexico,Mora,16%,16-17%,35033
2018,new-mexico,McKinley,19%,19-20%,35031
2018,new-mexico,Luna,14%,14-15%,35029
2018,new-mexico,Los Alamos,9%,9-9%,35028
2018,new-mexico,Lincoln,12%,12-13%,35027
2018,new-mexico,Lea,11%,11-12%,35025
2018,new-mexico,Hidalgo,13%,13-13%,35023
2018,new-mexico,Harding,12%,11-12%,35021
2018,new-mexico,Guadalupe,12%,12-12%,35019
2018,new-mexico,Grant,12%,12-13%,35017
2018,new-mexico,Eddy,11%,11-12%,35015
2018,new-mexico,De Baca,13%,13-14%,35011
2018,new-mexico,Curry,13%,13-14%,35009
2018,new-mexico,Colfax,13%,13-13%,35007
2018,new-mexico,Cibola,16%,15-16%,35006
2018,new-mexico,Chaves,13%,13-14%,35005
2018,new-mexico,Catron,12%,12-13%,35003
2018,new-mexico,Bernalillo,12%,12-12%,35001
2018,new-jersey,Warren,11%,10-11%,34041
2018,new-jersey,Union,11%,11-11%,34039
2018,new-jersey,Sussex,10%,10-11%,34037
2018,new-jersey,Somerset,9%,9-9%,34035
2018,new-jersey,Salem,12%,12-12%,34033
2018,new-jersey,Passaic,12%,11-12%,34031
2018,new-jersey,Ocean,12%,11-12%,34029
2018,new-jersey,Morris,10%,9-10%,34027
2018,new-jersey,Monmouth,10%,10-11%,34025
2018,new-jersey,Middlesex,10%,10-10%,34023
2018,new-jersey,Mercer,11%,11-11%,34021
2018,new-jersey,Hunterdon,10%,9-10%,34019
2018,new-jersey,Hudson,11%,11-11%,34017
2018,new-jersey,Gloucester,12%,11-12%,34015
2018,new-jersey,Essex,12%,11-12%,34013
2018,new-jersey,Cumberland,13%,12-13%,34011
2018,new-jersey,Cape May,11%,11-12%,34009
2018,new-jersey,Camden,12%,12-12%,34007
2018,new-jersey,Burlington,10%,10-10%,34005
2018,new-jersey,Bergen,10%,9-10%,34003
2018,new-jersey,Atlantic,12%,11-12%,34001
2018,new-hampshire,Sullivan,12%,11-12%,33019
2018,new-hampshire,Strafford,12%,11-12%,33017
2018,new-hampshire,Rockingham,11%,11-11%,33015
2018,new-hampshire,Merrimack,12%,11-12%,33013
2018,new-hampshire,Hillsborough,11%,10-11%,33011
2018,new-hampshire,Grafton,12%,11-12%,33009
2018,new-hampshire,Coos,12%,12-12%,33007
2018,new-hampshire,Cheshire,12%,11-12%,33005
2018,new-hampshire,Carroll,12%,12-12%,33003
2018,new-hampshire,Belknap,12%,11-12%,33001
2018,nevada,Carson City,13%,13-13%,32510
2018,nevada,White Pine,12%,12-12%,32033
2018,nevada,Washoe,13%,13-13%,32031
2018,nevada,Storey,11%,11-11%,32029
2018,nevada,Pershing,12%,11-12%,32027
2018,nevada,Nye,13%,13-14%,32023
2018,nevada,Mineral,15%,14-15%,32021
2018,nevada,Lyon,13%,13-14%,32019
2018,nevada,Lincoln,12%,12-12%,32017
2018,nevada,Lander,12%,11-12%,32015
2018,nevada,Humboldt,12%,12-12%,32013
2018,nevada,Eureka,11%,11-11%,32011
2018,nevada,Esmeralda,15%,15-15%,32009
2018,nevada,Elko,12%,11-12%,32007
2018,nevada,Douglas,11%,11-12%,32005
2018,nevada,Clark,13%,13-13%,32003
2018,nevada,Churchill,13%,13-13%,32001
2018,nebraska,York,9%,9-10%,31185
2018,nebraska,Wheeler,10%,9-10%,31183
2018,nebraska,Webster,10%,10-10%,31181
2018,nebraska,Wayne,10%,10-10%,31179
2018,nebraska,Washington,9%,9-10%,31177
2018,nebraska,Valley,10%,10-11%,31175
2018,nebraska,Thurston,16%,15-16%,31173
2018,nebraska,Thomas,9%,9-10%,31171
2018,nebraska,Thayer,10%,9-10%,31169
2018,nebraska,Stanton,10%,9-10%,31167
2018,nebraska,Sioux,10%,10-10%,31165
2018,nebraska,Sherman,10%,10-10%,31163
2018,nebraska,Sheridan,11%,11-12%,31161
2018,nebraska,Seward,9%,9-10%,31159
2018,nebraska,Scotts Bluff,11%,11-11%,31157
2018,nebraska,Saunders,9%,9-10%,31155
2018,nebraska,Sarpy,9%,9-9%,31153
2018,nebraska,Saline,10%,9-10%,31151
2018,nebraska,Rock,10%,9-10%,31149
2018,nebraska,Richardson,11%,10-11%,31147
2018,nebraska,Red Willow,10%,10-10%,31145
2018,nebraska,Polk,9%,9-10%,31143
2018,nebraska,Platte,9%,9-9%,31141
2018,nebraska,Pierce,9%,9-10%,31139
2018,nebraska,Phelps,9%,9-10%,31137
2018,nebraska,Perkins,9%,9-9%,31135
2018,nebraska,Pawnee,11%,11-12%,31133
2018,nebraska,Otoe,10%,9-10%,31131
2018,nebraska,Nuckolls,10%,10-10%,31129
2018,nebraska,Nemaha,10%,10-10%,31127
2018,nebraska,Nance,10%,10-10%,31125
2018,nebraska,Morrill,10%,10-11%,31123
2018,nebraska,Merrick,10%,9-10%,31121
2018,nebraska,Madison,10%,10-11%,31119
2018,nebraska,McPherson,10%,10-10%,31117
2018,nebraska,Loup,9%,9-10%,31115
2018,nebraska,Logan,10%,9-10%,31113
2018,nebraska,Lincoln,10%,10-10%,31111
2018,nebraska,Lancaster,10%,9-10%,31109
2018,nebraska,Knox,10%,10-11%,31107
2018,nebraska,Kimball,11%,11-11%,31105
2018,nebraska,Keya Paha,9%,9-10%,31103
2018,nebraska,Keith,10%,9-10%,31101
2018,nebraska,Kearney,9%,9-10%,31099
2018,nebraska,Johnson,10%,9-10%,31097
2018,nebraska,Jefferson,10%,9-10%,31095
2018,nebraska,Howard,9%,9-9%,31093
2018,nebraska,Hooker,11%,10-11%,31091
2018,nebraska,Holt,9%,9-10%,31089
2018,nebraska,Hitchcock,11%,10-11%,31087
2018,nebraska,Hayes,10%,10-11%,31085
2018,nebraska,Harlan,11%,10-11%,31083
2018,nebraska,Hamilton,9%,9-10%,31081
2018,nebraska,Hall,10%,10-10%,31079
2018,nebraska,Greeley,10%,10-10%,31077
2018,nebraska,Grant,10%,10-11%,31075
2018,nebraska,Gosper,9%,9-9%,31073
2018,nebraska,Garfield,10%,9-10%,31071
2018,nebraska,Garden,10%,10-10%,31069
2018,nebraska,Gage,10%,9-10%,31067
2018,nebraska,Furnas,11%,11-11%,31065
2018,nebraska,Frontier,9%,9-10%,31063
2018,nebraska,Franklin,10%,10-10%,31061
2018,nebraska,Fillmore,9%,9-10%,31059
2018,nebraska,Dundy,10%,10-10%,31057
2018,nebraska,Douglas,10%,10-10%,31055
2018,nebraska,Dodge,10%,10-11%,31053
2018,nebraska,Dixon,10%,9-10%,31051
2018,nebraska,Deuel,10%,10-10%,31049
2018,nebraska,Dawson,10%,10-11%,31047
2018,nebraska,Dawes,10%,10-11%,31045
2018,nebraska,Dakota,10%,10-10%,31043
2018,nebraska,Custer,10%,9-10%,31041
2018,nebraska,Cuming,9%,9-10%,31039
2018,nebraska,Colfax,10%,9-10%,31037
2018,nebraska,Clay,10%,10-10%,31035
2018,nebraska,Cheyenne,9%,9-10%,31033
2018,nebraska,Cherry,10%,10-10%,31031
2018,nebraska,Chase,9%,9-10%,31029
2018,nebraska,Cedar,10%,9-10%,31027
2018,nebraska,Cass,9%,9-9%,31025
2018,nebraska,Butler,10%,9-10%,31023
2018,nebraska,Burt,10%,10-10%,31021
2018,nebraska,Buffalo,10%,10-10%,31019
2018,nebraska,Brown,11%,10-11%,31017
2018,nebraska,Boyd,10%,10-10%,31015
2018,nebraska,Box Butte,10%,10-10%,31013
2018,nebraska,Boone,9%,9-10%,31011
2018,nebraska,Blaine,10%,10-10%,31009
2018,nebraska,Banner,10%,10-10%,31007
2018,nebraska,Arthur,10%,10-10%,31005
2018,nebraska,Antelope,10%,10-10%,31003
2018,nebraska,Adams,10%,10-10%,31001
2018,montana,Yellowstone,11%,10-11%,30111
2018,montana,Wibaux,11%,11-12%,30109
2018,montana,Wheatland,11%,11-12%,30107
2018,montana,Valley,11%,11-12%,30105
2018,montana,Treasure,12%,12-12%,30103
2018,montana,Toole,11%,10-11%,30101
2018,montana,Teton,10%,10-11%,30099
2018,montana,Sweet Grass,10%,10-10%,30097
2018,montana,Stillwater,10%,9-10%,30095
2018,montana,Silver Bow,11%,11-11%,30093
2018,montana,Sheridan,10%,10-10%,30091
2018,montana,Sanders,13%,12-13%,30089
2018,montana,Rosebud,13%,13-13%,30087
2018,montana,Roosevelt,16%,16-17%,30085
2018,montana,Richland,10%,9-10%,30083
2018,montana,Ravalli,11%,11-12%,30081
2018,montana,Prairie,11%,11-11%,30079
2018,montana,Powell,10%,10-10%,30077
2018,montana,Powder River,11%,10-11%,30075
2018,montana,Pondera,12%,12-13%,30073
2018,montana,Phillips,12%,12-12%,30071
2018,montana,Petroleum,11%,11-12%,30069
2018,montana,Park,10%,10-10%,30067
2018,montana,Musselshell,12%,11-12%,30065
2018,montana,Missoula,11%,11-11%,30063
2018,montana,Mineral,12%,11-12%,30061
2018,montana,Meagher,12%,11-12%,30059
2018,montana,Madison,10%,9-10%,30057
2018,montana,McCone,10%,10-10%,30055
2018,montana,Lincoln,11%,11-12%,30053
2018,montana,Liberty,11%,10-11%,30051
2018,montana,Lewis and Clark,10%,10-10%,30049
2018,montana,Lake,14%,13-14%,30047
2018,montana,Judith Basin,10%,10-11%,30045
2018,montana,Jefferson,10%,9-10%,30043
2018,montana,Hill,13%,12-13%,30041
2018,montana,Granite,10%,10-10%,30039
2018,montana,Golden Valley,11%,11-12%,30037
2018,montana,Glacier,17%,17-17%,30035
2018,montana,Garfield,11%,10-11%,30033
2018,montana,Gallatin,10%,10-10%,30031
2018,montana,Flathead,11%,10-11%,30029
2018,montana,Fergus,11%,10-11%,30027
2018,montana,Fallon,9%,9-10%,30025
2018,montana,Deer Lodge,12%,12-12%,30023
2018,montana,Dawson,10%,10-10%,30021
2018,montana,Daniels,9%,9-10%,30019
2018,montana,Custer,10%,10-11%,30017
2018,montana,Chouteau,13%,13-13%,30015
2018,montana,Cascade,11%,11-12%,30013
2018,montana,Carter,10%,10-11%,30011
2018,montana,Carbon,10%,10-10%,30009
2018,montana,Broadwater,10%,10-11%,30007
2018,montana,Blaine,15%,15-16%,30005
2018,montana,Big Horn,16%,16-17%,30003
2018,montana,Beaverhead,11%,10-11%,30001
2018,missouri,St. Louis City,15%,15-15%,29510
2018,missouri,Wright,16%,15-16%,29229
2018,missouri,Worth,13%,13-14%,29227
2018,missouri,Webster,14%,14-15%,29225
2018,missouri,Wayne,15%,15-16%,29223
2018,missouri,Washington,14%,14-15%,29221
2018,missouri,Warren,12%,12-13%,29219
2018,missouri,Vernon,14%,14-15%,29217
2018,missouri,Texas,15%,14-15%,29215
2018,missouri,Taney,14%,14-14%,29213
2018,missouri,Sullivan,13%,13-14%,29211
2018,missouri,Stone,13%,13-13%,29209
2018,missouri,Stoddard,14%,13-14%,29207
2018,missouri,Shelby,13%,13-14%,29205
2018,missouri,Shannon,14%,14-15%,29203
2018,missouri,Scott,14%,14-14%,29201
2018,missouri,Scotland,14%,14-14%,29199
2018,missouri,Schuyler,15%,14-15%,29197
2018,missouri,Saline,14%,14-14%,29195
2018,missouri,St. Louis,11%,11-12%,29189
2018,missouri,St. Francois,13%,13-14%,29187
2018,missouri,Ste. Genevieve,13%,12-13%,29186
2018,missouri,St. Clair,14%,14-15%,29185
2018,missouri,St. Charles,11%,11-11%,29183
2018,missouri,Ripley,15%,15-16%,29181
2018,missouri,Reynolds,14%,14-15%,29179
2018,missouri,Ray,12%,12-13%,29177
2018,missouri,Randolph,14%,13-14%,29175
2018,missouri,Ralls,12%,12-13%,29173
2018,missouri,Putnam,14%,14-15%,29171
2018,missouri,Pulaski,12%,12-13%,29169
2018,missouri,Polk,14%,14-14%,29167
2018,missouri,Platte,11%,11-11%,29165
2018,missouri,Pike,13%,13-14%,29163
2018,missouri,Phelps,13%,13-14%,29161
2018,missouri,Pettis,14%,14-14%,29159
2018,missouri,Perry,12%,12-13%,29157
2018,missouri,Pemiscot,16%,16-16%,29155
2018,missouri,Ozark,15%,15-16%,29153
2018,missouri,Osage,11%,11-12%,29151
2018,missouri,Oregon,15%,14-15%,29149
2018,missouri,Nodaway,14%,14-15%,29147
2018,missouri,Newton,13%,13-14%,29145
2018,missouri,New Madrid,15%,15-16%,29143
2018,missouri,Morgan,15%,15-16%,29141
2018,missouri,Montgomery,14%,14-15%,29139
2018,missouri,Monroe,13%,13-13%,29137
2018,missouri,Moniteau,12%,12-12%,29135
2018,missouri,Mississippi,16%,16-16%,29133
2018,missouri,Miller,14%,13-14%,29131
2018,missouri,Mercer,13%,13-14%,29129
2018,missouri,Marion,13%,13-14%,29127
2018,missouri,Maries,13%,13-14%,29125
2018,missouri,Madison,14%,14-14%,29123
2018,missouri,Macon,14%,13-14%,29121
2018,missouri,McDonald,15%,15-16%,29119
2018,missouri,Livingston,13%,13-14%,29117
2018,missouri,Linn,13%,13-14%,29115
2018,missouri,Lincoln,13%,12-13%,29113
2018,missouri,Lewis,13%,13-14%,29111
2018,missouri,Lawrence,14%,14-14%,29109
2018,missouri,Lafayette,12%,12-13%,29107
2018,missouri,Laclede,14%,14-15%,29105
2018,missouri,Knox,13%,13-14%,29103
2018,missouri,Johnson,13%,13-13%,29101
2018,missouri,Jefferson,12%,12-12%,29099
2018,missouri,Jasper,14%,13-14%,29097
2018,missouri,Jackson,13%,13-14%,29095
2018,missouri,Iron,14%,14-15%,29093
2018,missouri,Howell,15%,14-15%,29091
2018,missouri,Howard,14%,13-14%,29089
2018,missouri,Holt,13%,13-14%,29087
2018,missouri,Hickory,15%,15-15%,29085
2018,missouri,Henry,14%,14-14%,29083
2018,missouri,Harrison,14%,14-15%,29081
2018,missouri,Grundy,14%,13-14%,29079
2018,missouri,Greene,14%,13-14%,29077
2018,missouri,Gentry,13%,13-13%,29075
2018,missouri,Gasconade,13%,12-13%,29073
2018,missouri,Franklin,13%,12-13%,29071
2018,missouri,Dunklin,16%,15-16%,29069
2018,missouri,Douglas,15%,15-16%,29067
2018,missouri,Dent,14%,14-15%,29065
2018,missouri,DeKalb,12%,12-12%,29063
2018,missouri,Daviess,13%,13-14%,29061
2018,missouri,Dallas,14%,14-15%,29059
2018,missouri,Dade,14%,14-15%,29057
2018,missouri,Crawford,15%,14-15%,29055
2018,missouri,Cooper,13%,12-13%,29053
2018,missouri,Cole,12%,12-12%,29051
2018,missouri,Clinton,12%,12-13%,29049
2018,missouri,Clay,12%,11-12%,29047
2018,missouri,Clark,13%,13-14%,29045
2018,missouri,Christian,12%,12-13%,29043
2018,missouri,Chariton,13%,13-14%,29041
2018,missouri,Cedar,15%,14-15%,29039
2018,missouri,Cass,12%,11-12%,29037
2018,missouri,Carter,15%,14-15%,29035
2018,missouri,Carroll,14%,13-14%,29033
2018,missouri,Cape Girardeau,13%,13-13%,29031
2018,missouri,Camden,13%,13-14%,29029
2018,missouri,Callaway,12%,12-13%,29027
2018,missouri,Caldwell,13%,13-13%,29025
2018,missouri,Butler,15%,14-15%,29023
2018,missouri,Buchanan,13%,13-14%,29021
2018,missouri,Boone,13%,13-13%,29019
2018,missouri,Bollinger,14%,13-14%,29017
2018,missouri,Benton,14%,14-15%,29015
2018,missouri,Bates,14%,13-14%,29013
2018,missouri,Barton,15%,14-15%,29011
2018,missouri,Barry,14%,14-15%,29009
2018,missouri,Audrain,14%,13-14%,29007
2018,missouri,Atchison,12%,12-13%,29005
2018,missouri,Andrew,12%,12-12%,29003
2018,missouri,Adair,15%,14-15%,29001
2018,mississippi,Yazoo,15%,14-15%,28163
2018,mississippi,Yalobusha,14%,14-15%,28161
2018,mississippi,Winston,15%,14-15%,28159
2018,mississippi,Wilkinson,15%,14-15%,28157
2018,mississippi,Webster,13%,13-13%,28155
2018,mississippi,Wayne,13%,13-14%,28153
2018,mississippi,Washington,15%,15-16%,28151
2018,mississippi,Warren,13%,13-14%,28149
2018,mississippi,Walthall,15%,14-15%,28147
2018,mississippi,Union,13%,12-13%,28145
2018,mississippi,Tunica,14%,14-15%,28143
2018,mississippi,Tishomingo,13%,13-14%,28141
2018,mississippi,Tippah,13%,13-14%,28139
2018,mississippi,Tate,12%,12-12%,28137
2018,mississippi,Tallahatchie,13%,13-14%,28135
2018,mississippi,Sunflower,15%,15-15%,28133
2018,mississippi,Stone,12%,12-12%,28131
2018,mississippi,Smith,13%,13-13%,28129
2018,mississippi,Simpson,14%,14-14%,28127
2018,mississippi,Sharkey,16%,15-16%,28125
2018,mississippi,Scott,15%,14-15%,28123
2018,mississippi,Rankin,11%,10-11%,28121
2018,mississippi,Quitman,17%,16-17%,28119
2018,mississippi,Prentiss,14%,14-14%,28117
2018,mississippi,Pontotoc,13%,12-13%,28115
2018,mississippi,Pike,15%,15-15%,28113
2018,mississippi,Perry,14%,14-15%,28111
2018,mississippi,Pearl River,12%,12-13%,28109
2018,mississippi,Panola,13%,13-14%,28107
2018,mississippi,Oktibbeha,14%,14-15%,28105
2018,mississippi,Noxubee,15%,14-15%,28103
2018,mississippi,Newton,14%,13-14%,28101
2018,mississippi,Neshoba,15%,15-15%,28099
2018,mississippi,Montgomery,14%,14-15%,28097
2018,mississippi,Monroe,13%,13-13%,28095
2018,mississippi,Marshall,12%,12-13%,28093
2018,mississippi,Marion,14%,14-15%,28091
2018,mississippi,Madison,11%,11-11%,28089
2018,mississippi,Lowndes,13%,13-13%,28087
2018,mississippi,Lincoln,14%,13-14%,28085
2018,mississippi,Leflore,16%,15-16%,28083
2018,mississippi,Lee,12%,12-13%,28081
2018,mississippi,Leake,14%,14-15%,28079
2018,mississippi,Lawrence,13%,13-13%,28077
2018,mississippi,Lauderdale,13%,13-13%,28075
2018,mississippi,Lamar,12%,12-12%,28073
2018,mississippi,Lafayette,13%,13-13%,28071
2018,mississippi,Kemper,15%,15-15%,28069
2018,mississippi,Jones,14%,13-14%,28067
2018,mississippi,Jefferson Davis,16%,16-17%,28065
2018,mississippi,Jefferson,16%,16-17%,28063
2018,mississippi,Jasper,14%,13-14%,28061
2018,mississippi,Jackson,12%,12-12%,28059
2018,mississippi,Itawamba,13%,13-14%,28057
2018,mississippi,Issaquena,16%,16-16%,28055
2018,mississippi,Humphreys,17%,17-18%,28053
2018,mississippi,Holmes,18%,17-18%,28051
2018,mississippi,Hinds,14%,13-14%,28049
2018,mississippi,Harrison,13%,13-14%,28047
2018,mississippi,Hancock,13%,12-13%,28045
2018,mississippi,Grenada,13%,13-14%,28043
2018,mississippi,Greene,11%,11-12%,28041
2018,mississippi,George,12%,12-12%,28039
2018,mississippi,Franklin,13%,13-13%,28037
2018,mississippi,Forrest,13%,13-14%,28035
2018,mississippi,DeSoto,11%,11-12%,28033
2018,mississippi,Covington,14%,14-14%,28031
2018,mississippi,Copiah,14%,14-15%,28029
2018,mississippi,Coahoma,16%,15-16%,28027
2018,mississippi,Clay,14%,14-14%,28025
2018,mississippi,Clarke,13%,12-13%,28023
2018,mississippi,Claiborne,17%,16-17%,28021
2018,mississippi,Choctaw,14%,13-14%,28019
2018,mississippi,Chickasaw,14%,14-14%,28017
2018,mississippi,Carroll,12%,12-12%,28015
2018,mississippi,Calhoun,14%,14-14%,28013
2018,mississippi,Bolivar,16%,16-16%,28011
2018,mississippi,Benton,14%,13-14%,28009
2018,mississippi,Attala,13%,13-14%,28007
2018,mississippi,Amite,14%,14-14%,28005
2018,mississippi,Alcorn,14%,13-14%,28003
2018,mississippi,Adams,14%,14-15%,28001
2018,minnesota,Yellow Medicine,10%,9-10%,27173
2018,minnesota,Wright,9%,8-9%,27171
2018,minnesota,Winona,10%,9-10%,27169
2018,minnesota,Wilkin,9%,9-10%,27167
2018,minnesota,Watonwan,10%,10-10%,27165
2018,minnesota,Washington,8%,8-8%,27163
2018,minnesota,Waseca,9%,9-10%,27161
2018,minnesota,Wadena,10%,10-11%,27159
2018,minnesota,Wabasha,9%,9-9%,27157
2018,minnesota,Traverse,9%,9-10%,27155
2018,minnesota,Todd,10%,10-10%,27153
2018,minnesota,Swift,10%,9-10%,27151
2018,minnesota,Stevens,10%,10-10%,27149
2018,minnesota,Steele,9%,9-9%,27147
2018,minnesota,Stearns,10%,9-10%,27145
2018,minnesota,Sibley,9%,9-9%,27143
2018,minnesota,Sherburne,8%,8-9%,27141
